l_url,l_hostname,ip,dots,hyphens,at,qm,and,or,eq,undrscr,tilde,prcnt,slsh,star,colon,comma,semicolumn,dollar,space,www,com,dslash,http_in_path,https_token,digits_url_ratio,digits_host_ratio,punycode,port,tld_in_path,tld_in_subdomain,abnrml_subdomain,subdomains,prefix_suffix,random_domain,shortening_service,path_extension,redirection,external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status
46,18,0,3,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.108695652,0.055555556,0,0,0,0,0,3,0,1,1,0,0,0,7,0,1,6,1,8,7,8,4.142857143,6.5,3.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,200,4182,9974,0,1,5,bad
22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,5,5,0,4,4,0,0,0,0,0,0,0,83,0.831325301,0.168674699,0,2,0,0.071428571,0,0.071428571,0,1,50,0,0,0,0,0,0,40,0,0,0,0,0,0,333,9163,210636,0,0,5,good
87,21,0,4,1,1,1,0,0,1,0,0,0,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,12,3,1,3,1,13,13,10,5.25,8,4.7,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,0,0,541,919,0,0,1,0,bad
64,15,0,2,0,0,0,0,0,0,7,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,11,3,1,3,1,8,7,8,3.909090909,5,3.666666667,0,0,0,0,0,0,66,0.848484848,0.151515152,0,1,0,0.1,0,0,0,1,89.28571429,0,0,0,0,0,0,20,0,0,0,0,1,0,503,8833,2717,0,0,6,good
57,30,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,4,0,8,10,8,15,15,10,10.75,12.5,9,0,0,0,0,0,0,140,0.664285714,0.335714286,0,1,0,0.042553191,0,0.063829787,0,1,52.94117647,0,3.448275862,96.55172414,0,0,0,89.47368421,0,0,0,1,0,0,129,7619,2192,0,0,5,good
63,15,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,4,11,4,11,11,7,6.571428571,11,5.833333333,1,0,0,0,0,0,13,0.076923077,0.923076923,0,0,0,0.75,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,422,5056,0,0,0,1,bad
190,13,0,5,11,0,1,2,0,3,0,0,0,7,0,2,0,0,0,0,1,1,0,1,1,0.205263158,0,0,0,0,0,0,3,0,0,1,0,1,0,24,4,1,3,1,12,5,12,6.333333333,4,6.545454545,0,0,0,1,0,0,14,0.785714286,0.214285714,0,1,0,0,0,0,0,1,83.33333333,0,100,0,0,0,0,0,0,0,0,1,0,0,185,4564,7504096,0,1,4,bad
32,14,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.1875,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,3,10,3,10,10,6,6.333333333,10,4.5,0,0,0,0,0,0,151,0.443708609,0.556291391,0,0,0,0.071428571,0,0,0,1,33.33333333,0,0,100,0,0,0,54.6875,0,0,0,1,1,0,234,496,493686,0,1,0,bad
25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,95,0.8,0.2,0,0,0,0,0,0,1,0,67.74193548,0,20,80,0,0,0,100,0,0,0,0,0,0,1071,6964,318509,0,0,4,good
263,214,0,13,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0.19391635,0.214953271,0,0,0,0,0,3,0,1,1,0,0,0,17,8,3,5,3,29,29,15,13.82352941,16.58333333,7.2,2,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,1,0,3183,2660,0,0,1,4,bad
80,17,0,3,5,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,1,0,0,0,1,0.0625,0,0,0,0,0,0,3,0,0,0,0,1,0,10,7,2,3,2,13,9,13,6,6,6,0,0,0,0,0,0,78,0.512820513,0.487179487,0,0,0,0.026315789,0,0.210526316,0,1,75,0,7.692307692,92.30769231,0,0,0,23.52941176,0,0,0,1,1,0,377,7292,1008,0,0,6,good
30,22,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,18,18,0,18,18,0,18,18,0,0,0,0,0,0,0,32,0.78125,0.21875,0,1,0,0.142857143,0,0,0,1,88.88888889,0,100,0,0,0,0,20,0,0,0,1,0,0,388,-1,0,0,0,3,good
28,20,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3,3,3,3,0,6,6,0,4.666666667,4.666666667,0,0,0,0,0,0,0,186,0.983870968,0.016129032,0,0,0,0,0,0,0,1,83.33333333,0,100,0,0,0,0,100,0,0,0,1,0,0,287,4460,0,0,0,2,good
21,14,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,3,0,7,7,0,5,5,0,0,0,0,0,0,0,12,0,1,0,2,0,0.583333333,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,1,0,0,53,7253,943419,0,1,1,bad
24,5,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.083333333,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,2,11,11,2,11,6.5,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,134401,0,1,5,bad
26,11,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,5,8,5,8,8,5,6.5,8,5,0,0,0,0,1,0,37,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,0,0,212,519,0,0,1,0,bad
46,15,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,3,11,3,11,11,8,6.2,11,5,2,0,0,0,0,0,40,0.125,0.875,0,8,0,0.085714286,0,1,0,1,7.142857143,0,0,0,0,0,0,20,0,0,0,1,0,0,484,3534,0,0,1,1,bad
63,22,0,3,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,4,3,3,6,11,11,9,6.571428571,5.666666667,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,183,6391,0,0,1,2,bad
22,15,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,9,9,0,9,9,0,9,9,0,0,0,0,0,0,0,25,0.96,0.04,0,0,0,0,0,0,0,0,50,0,100,0,0,0,0,100,0,0,0,1,1,0,348,1112,2209849,0,0,3,good
84,17,0,2,8,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.011904762,0,0,0,0,0,0,2,0,0,0,0,1,0,12,5,1,3,1,9,9,8,5.083333333,6,4.9,2,0,0,0,0,0,95,0.431578947,0.568421053,0,1,0,0.222222222,0,0.222222222,1,1,18.75,0,0,100,0,0,0,60,0,0,0,1,0,0,342,5136,1300,0,0,7,good
70,16,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,7,3,3,3,5,10,8,10,7.571428571,5.5,8.4,1,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,3292,8030,6256,0,0,5,good
31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.032258065,0.045454545,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,9,9,0,8.5,8.5,0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0,0,0,0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,bad
45,28,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,6,2,1,1,4,11,11,4,4.833333333,5.25,4,0,0,0,0,0,0,83,0.469879518,0.530120482,0,2,0,0.363636364,0,0.045454545,1,1,0,0,33.33333333,66.66666667,0,0,0,56.92307692,0,0,0,1,1,0,231,5613,0,0,1,5,bad
119,25,0,1,8,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.092436975,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,1,3,1,47,8,47,7.307692308,4.5,8.555555556,0,0,0,0,0,0,7,0.857142857,0.142857143,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,360,5,0,0,1,0,bad
58,18,1,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.396551724,0.222222222,0,0,0,0,0,2,0,0,0,0,1,0,3,2,5,5,32,32,8,32,15,6.5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,172,4941,0,0,1,0,bad
121,46,1,5,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.148760331,0,0,0,0,1,0,3,0,0,0,0,0,0,12,4,2,3,2,17,13,17,7.916666667,7.6,8.142857143,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,25,3992,5697976,0,1,0,bad
53,17,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,4,3,3,3,9,9,7,5,6,4.6,0,0,0,0,0,0,200,0.955,0.045,0,0,0,0.333333333,0,0.222222222,0,0,100,0,94.44444444,5.555555556,0,0,0,50,0,0,0,0,1,0,299,8833,6042,0,0,5,good
21,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.142857143,0,0,0,0,0,0,1,0,0,1,0,2,0,2,0,3,3,7,7,3,7,5,3,7,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,3523,0,1,9,bad
21,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,3,3,3,0,5,5,0,4,4,0,0,0,0,0,0,0,58,0.724137931,0.275862069,0,0,0,0.125,0,0.25,0,1,37.5,0,96.2962963,3.703703704,0,0,0,40,0,0,0,1,1,0,88,3851,328255,0,0,4,good
186,16,1,2,2,0,0,0,0,0,2,0,6,9,0,1,0,0,0,0,1,0,0,0,1,0.268817204,0.0625,0,0,0,0,0,2,1,0,0,0,1,0,18,8,2,3,2,66,9,66,8.777777778,6,9.125,3,0,0,0,0,0,32,0.9375,0.0625,0,0,0,0,0,0,0,0,88.88888889,0,100,0,0,0,0,100,0,0,0,0,1,1,-1,-1,0,0,1,2,bad
51,28,0,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,5,3,3,4,7,7,5,4.857142857,5.25,4.333333333,0,0,0,0,0,0,44,0.659090909,0.340909091,0,1,0,0.866666667,0,0,0,1,55.55555556,0,0,100,0,0,0,16.66666667,0,0,0,1,0,0,124,3164,1323816,0,0,4,good
20,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,7,7,0,7,7,0,7,7,0,0,0,0,0,1,0,27,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,361,4,0,0,1,0,bad
22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,5,5,0,4,4,0,0,0,0,0,0,0,44,0.681818182,0.318181818,0,0,0,0,0,0.071428571,0,0,100,0,0,0,0,0,0,17.64705882,0,0,0,0,0,0,110,-1,442024,0,0,5,good
41,24,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.048780488,0.083333333,0,0,0,0,0,3,0,0,0,0,1,0,6,0,2,2,3,6,6,5,4.166666667,4.25,4,1,0,0,0,0,0,103,0.932038835,0.067961165,0,1,0,0.285714286,0,0,0,1,81.81818182,0,100,0,0,0,0,0,0,0,0,1,1,0,116,7189,490968,1,1,2,bad
124,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.201612903,0,0,0,0,1,0,3,1,0,0,0,1,0,12,4,2,3,2,17,13,17,8.25,8.4,8.142857143,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,24,3993,5707171,0,1,0,bad
30,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,15,15,0,9,9,0,0,0,0,0,0,0,51,0.960784314,0.039215686,0,0,0,0,0,0,0,0,100,0,50,50,0,0,0,0,0,0,0,1,0,0,96,269,0,0,1,2,good
60,35,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.016666667,0.028571429,0,0,0,0,0,2,0,0,0,0,1,0,3,1,13,13,17,17,17,17,15.66666667,15,17,0,0,0,0,0,0,181,0.906077348,0.093922652,0,0,0,0,0,0.058823529,0,1,64.28571429,0,100,0,0,0,0,83.33333333,0,0,0,1,1,0,2510,6255,688,0,0,6,good
124,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.161290323,0,0,0,0,1,0,3,1,0,0,0,1,0,12,4,2,3,2,17,13,17,8.25,8.4,8.142857143,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,24,3993,5707171,0,1,0,bad
75,14,1,1,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,1,0,0.253333333,0,0,0,0,0,0,1,0,0,0,0,1,0,4,3,5,10,5,32,10,32,14.75,10,16.33333333,0,0,0,0,0,0,88,0.897727273,0.102272727,0,0,0,0.555555556,0,0.222222222,1,0,85.71428571,0,100,0,0,0,0,85.71428571,0,0,0,1,0,0,365,2192,0,0,1,0,bad
19,10,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,173,0.976878613,0.023121387,0,0,0,0.25,0,0,0,0,92.30769231,0,85.71428571,14.28571429,0,0,0,90.90909091,0,0,0,1,1,1,0,-1,1145762,0,0,3,good
123,17,0,5,1,1,1,0,0,1,0,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,16,2,2,14,2,14,14,13,6.0625,14,5.533333333,4,0,0,0,0,0,6,0.333333333,0.666666667,0,0,0,0,0,0,0,1,50,0,0,100,0,0,0,0,0,0,0,1,0,0,139,4609,0,0,1,3,bad
65,29,0,2,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,0.153846154,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,3,4,3,20,20,13,10,12,8.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,151,580,0,0,1,0,bad
38,30,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,17,17,0,12.5,12.5,0,0,1,0,0,0,0,21,0.047619048,0.952380952,0,3,0,0.25,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,1,0,0,372,7297,0,0,0,5,good
24,16,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,3,3,2,2,0,6,6,0,3.666666667,3.666666667,0,0,0,0,0,0,0,186,0.956989247,0.043010753,0,0,0,0.5,0,0.5,0,1,66.66666667,0,94.73684211,5.263157895,0,0,0,0,0,0,0,1,0,0,395,3987,834691,0,0,2,good
73,11,0,1,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.082191781,0,0,0,0,0,0,1,0,0,0,0,1,0,9,8,3,7,3,10,7,10,6,7,5.875,0,0,0,0,0,0,163,0.791411043,0.208588957,0,1,0,0.058823529,0,0,0,1,62.85714286,0,90,10,0,0,0,37.03703704,0,0,0,1,1,0,1375,8121,6950,0,0,6,good
16,9,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6,6,0,6,6,0,6,6,0,0,0,0,0,0,0,52,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,0,1,0,0,4050,0,0,0,1,good
44,14,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.045454545,0,0,0,0,0,0,2,0,0,0,0,0,0,6,4,2,3,2,8,6,8,4.5,4.5,4.5,0,0,0,0,0,0,136,0.389705882,0.610294118,0,3,0,0.024096386,0,0.012048193,0,1,0,0,25.35211268,74.64788732,0,0,0,75.55555556,0,0,0,0,1,0,1651,7480,628,0,0,7,good
57,35,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,4,0,3,10,3,20,20,10,10.75,15,6.5,0,0,0,0,0,0,91,0.571428571,0.428571429,0,1,0,0.051282051,0,0.102564103,0,1,52.94117647,0,6.666666667,93.33333333,0,0,0,65.85365854,0,0,0,1,0,0,134,7615,2188,0,0,5,good
37,28,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,3,3,0,10,10,0,5.25,5.25,0,0,0,0,0,0,0,115,0.895652174,0.104347826,0,0,0,0.583333333,0,0.333333333,0,0,88.46153846,0,0,0,0,0,0,10,0,0,0,1,0,0,204,4544,976135,0,0,5,good
51,25,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,6,1,2,6,2,15,15,5,5.833333333,10.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,119,2072,1453088,0,1,4,bad
103,31,0,2,1,0,0,0,0,0,1,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0.048543689,0,0,0,0,0,0,2,1,0,0,0,1,0,10,3,4,7,4,19,19,10,8.2,13,7,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,256,1570,5697557,0,1,1,bad
28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,1,6,6,0,8,8,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,201,164,0,0,1,0,bad
59,37,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.13559322,0.135135135,0,0,0,0,0,2,0,0,0,0,1,0,3,1,13,14,13,18,18,13,15,16,13,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,358,1834,0,0,1,0,bad
33,16,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,2,2,7,9,9,7,6,5.5,7,0,0,0,0,0,0,44,0.75,0.25,0,0,0,0.454545455,0,0,0,0,100,0,94.44444444,5.555555556,0,0,0,41.17647059,0,0,0,1,1,0,19,1077,2739155,0,0,2,bad
28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1496,3252,659809,0,0,4,good
64,18,1,4,1,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.140625,0,0,0,0,0,0,3,1,0,1,0,2,0,9,2,2,4,2,10,9,10,4.888888889,6.5,4.428571429,0,1,0,0,0,0,35,0.914285714,0.085714286,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,57.14285714,0,0,0,0,0,0,281,10678,23,0,1,8,good
88,14,0,2,0,0,0,0,0,0,2,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,10,4,3,3,4,12,6,12,6.7,4.5,7.25,0,0,0,0,0,0,252,0.900793651,0.099206349,0,0,0,0.08,0,0,0,0,96.2962963,0,42.85714286,57.14285714,0,0,0,11.11111111,0,0,0,0,0,0,37,5442,8797,0,0,5,good
107,19,1,2,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,0,0,0,1,0.14953271,0,0,0,0,0,0,2,1,0,0,0,0,0,10,12,2,3,2,32,11,32,8.6,7,9,3,0,0,0,0,0,88,0.897727273,0.102272727,0,0,0,0.555555556,0,0.222222222,1,0,85.71428571,0,100,0,0,0,0,85.71428571,0,0,0,1,0,0,145,2047,0,0,1,0,bad
79,19,0,2,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,10,4,2,3,2,11,11,9,5.9,7,5.625,0,0,0,0,0,0,116,0.112068966,0.887931034,0,1,0,0.009708738,0,0.029126214,0,1,27.27272727,0,0,100,0,0,0,9.090909091,0,0,0,1,1,0,376,9120,4277015,0,0,5,good
35,12,0,1,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0,0,0,0,1,1,0,0,0,1,0,5,0,2,2,2,8,6,8,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,251,1220,0,0,1,2,bad
44,13,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,2,0,5,3,3,3,7,7,5,7,5.8,4,7,1,0,0,0,0,0,501,0.946107784,0.053892216,0,0,0,0.148148148,0,0.037037037,0,1,90.69767442,0,96.49122807,3.50877193,0,0,0,30.76923077,0,0,0,0,0,0,1832,9226,771,0,1,6,good
57,16,0,3,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,3,3,3,8,8,8,5.571428571,5.5,5.6,0,0,0,0,0,0,41,0.926829268,0.073170732,0,0,0,0,0,0,0,0,100,0,50,50,0,0,0,75,0,0,0,0,1,0,236,7069,77644,0,0,5,good
35,27,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,3,3,0,17,17,0,10,10,0,0,0,0,0,0,0,62,0.919354839,0.080645161,0,0,0,0.4,0,0.2,0,0,71.42857143,0,100,0,0,0,0,50,0,0,0,1,0,0,287,4827,0,0,0,1,good
30,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.033333333,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,4,7,4,7,7,6,5.666666667,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,350,1111,0,0,1,0,bad
32,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,15,15,0,9,9,0,0,0,0,0,0,0,33,0.666666667,0.333333333,0,0,0,0.363636364,0,0,0,0,50,0,25,75,0,0,0,68.42105263,0,0,0,1,1,0,467,-1,2773089,0,0,4,good
48,39,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,4,3,3,0,23,23,0,11,11,0,0,0,0,0,0,0,23,0.52173913,0.47826087,0,2,0,0.272727273,0,0.272727273,0,1,42.85714286,0,0,0,0,0,0,62.5,0,0,0,1,1,0,573,523,8721545,0,0,3,bad
36,11,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,4,11,3,7,3,7,7,7,5.5,7,5,1,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,0,0,80,1015,0,0,1,0,bad
66,14,0,1,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5,1,9,10,9,11,10,11,10,10,10,0,0,0,0,0,0,37,0.567567568,0.432432432,0,0,0,0.0625,0,0.25,0,1,66.66666667,0,83.33333333,16.66666667,0,0,0,50,0,0,0,1,1,0,1897,1756,0,0,0,2,good
